product_id,name,url,sku,brand,price_tnd,final_price_tnd,price_numeric,final_price_numeric,is_on_sale,discount_pct,availability,image_url,description,screen,processor,os,ram,storage,gpu
67891,PC Portable BMAX MaxBook X15 Pro Intel N95 12è Gén 16Go 512Go SSD,https://www.mytek.tn/pc-portable-bmax-maxbook-x15-pro-intel-n95-12e-gen-16go-512go-ssd.html,MAXBOOK-X15PRO,BMAX,1099,1099,1099.0,1099.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-bmax-maxbook-x15-pro-intel-n95-12e-gen-16go-512go-ssd-1.jpg,"Écran 15.6"" Full HD,LCD IPS - Processeur: Intel® N95 de 12è Génération (Up to 3.40 GHz Turbo max, 6Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 16 Go LPDDR4 - Disque Dur: 512 Go","Écran 15.6"" Full HD,LCD IPS","Intel® N95 de 12è Génération (Up to 3.40 GHz Turbo max, 6Mo de mémoire cache, Quad-Core)",Windows 11 Pro,16 Go LPDDR4,512 Go,
66991,PC Portable BMAX MaxBook X15 Power i3-8109U 16Go 512Go SSD,https://www.mytek.tn/pc-portable-bmax-maxbook-x15-power-i3-8109u-16go-512go-ssd.html,X15POWER-I3,BMAX,1285,1285,1285.0,1285.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-bmax-maxbook-x15-power-i3-8109u-16go-512go-ssd-3.jpg,"Écran 15.6"" Full HD, IPS - Processeur: Intel Core i3-8109U (3.00 GHz up to 3.60 GHz Turbo max, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 16 Go DDR4 - Disque Dur: 512Go S","Écran 15.6"" Full HD, IPS","Intel Core i3-8109U (3.00 GHz up to 3.60 GHz Turbo max, 4Mo de mémoire cache, Dual-Core)",Windows 11 Famille,16 Go DDR4,512Go S,
59683,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8Go 256Go SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256go-ssd-gris.html,82LX00CFFG,LENOVO,1299,1299,1299.0,1299.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256go-ssd-gris-mt.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8  Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UH","Écran 15.6"" HD","Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core)",FreeDos,8  Go DDR4,256 Go SSD,Intel UH
73230,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8Go 256G SSD,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256g-ssd.html,82LX00H0FG,LENOVO,1299,1299,1299.0,1299.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256g-ssd-a.jpg,"Écran 15.6"" Full HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8  Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Int","Écran 15.6"" Full HD","Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core)",FreeDos,8  Go DDR4,256 Go SSD,Int
63776,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N 4500 8Go 256G SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n-4500-8go-256g-ssd-gris.html,82LX00G4FG,LENOVO,1319,1319,1319.0,1319.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n-4500-8go-256g-ssd-gris.jpg,"PC Portable LENOVO IdeaPad 1 - Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8  Go DDR4 - Disque Dur: 256 Go","Écran 15.6"" HD","Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core)",FreeDos,8  Go DDR4,256 Go,
68274,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8G 256G SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256g-ssd-gris.html,82LX00GYFG-2Y,LENOVO,1319,1319,1319.0,1319.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256g-ssd-gris--a.jpg,"Écran 15.6"" Full HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8  G DDR4 - Disque Dur: 256Go SSD - Carte Graphique: Intel","Écran 15.6"" Full HD","Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core)",FreeDos,8  G DDR4,256Go SSD,Intel
63198,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8G 256Go SSD,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256go-ssd.html,82LX00EBFG,LENOVO,1329,1329,1329.0,1329.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256go-ssd-mt.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8  Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UH","Écran 15.6"" HD","Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core)",FreeDos,8  Go DDR4,256 Go SSD,Intel UH
66880,PC Portable LENOVO V15 G2 IJL Intel Celeron N4500 8Go 256Go SSD - Noir,https://www.mytek.tn/pc-portable-lenovo-v15-g2-ijl-intel-celeron-n4500-8go-256go-ssd-noir.html,82QY00PEFE,LENOVO,1329,1329,1329.0,1329.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-v15-g2-ijl-intel-celeron-n4500-8go-256go-ssd-noir-st.jpg,"Écran 15.6"" Full HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Inte","Écran 15.6"" Full HD","Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core)",FreeDos,8 Go DDR4,256 Go SSD,Inte
70502,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8G 256G SSD,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256g-ssd.html,82LX00ECFG,LENOVO,1329,1329,1329.0,1329.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256g-ssd-a_1.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8  Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: Intel UH","Écran 15.6"" HD","Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core)",FreeDos,8  Go DDR4,256 Go SSD,Intel UH
73236,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8 Go 256G SSD,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8-go-256g-ssd.html,82LX00H1FG-2Y,LENOVO,1329,1329,1329.0,1329.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8-go-256g-ssd.jpg,"Écran 15.6"" Full HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8  Go DDR4 - Disque Dur: 256 Go SSD - Carte Gra","Écran 15.6"" Full HD","Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core)",Windows 11 Famille,8  Go DDR4,256 Go SSD,Carte Gra
66927,PC Portable LENOVO IdeaPad1 15IJL7 Intel Celeron N4500 8G 256G SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad1-15ijl7-intel-celeron-n4500-8g-256g-ssd-gris.html,82LX00CFFG-W11P,LENOVO,1339,1339,1339.0,1339.0,False,,En arrivage,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-ideapad1-15ijl7-intel-celeron-n4500-8g-256g-ssd-gris.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 8  Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique: I","Écran 15.6"" HD","Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core)",Windows 11 Pro,8  Go DDR4,256 Go SSD,I
68907,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8G 256Go SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256go-ssd-gris.html,82LX00CEFG,LENOVO,1339,1339,1339.0,1339.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256go-ssd-gris-a.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8  Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphiqu","Écran 15.6"" HD","Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core)",Windows 11 Famille,8  Go DDR4,256 Go SSD,Carte Graphiqu
73113,PC Portable CHUWI MiniBook X N150 16G 512Go SSD - Gris,https://www.mytek.tn/pc-portable-chuwi-minibook-x-n150-16g-512go-ssd-gris.html,MINIBOOK-N150,CHUWI,1349,1349,1349.0,1349.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-chuwi-minibook-x-n150-16g-512go-ssd-gris.jpg,"Écran 10.51"" Full HD+ Tactile - Processeur: Intel® N150 (Up to 3.6 GHz Turbo max, 6 Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Pro - Mémoire: 16 Go - Disque dur: 512 Go SSD - Carte graphique: In","Écran 10.51"" Full HD+ Tactile","Intel® N150 (Up to 3.6 GHz Turbo max, 6 Mo de mémoire cache, Quad-Core)",Windows 11 Pro,16 Go,512 Go SSD,In
63612,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8Go 256G SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256g-ssd-gris.html,82LX00EAFG,LENOVO,1359,1359,1359.0,1359.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256g-ssd-gris-a.jpg,"Écran 15.6"" HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphique","Écran 15.6"" HD","Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core)",Windows 11 Famille,8 Go DDR4,256 Go SSD,Carte Graphique
67753,PC Portable CHUWI CoreBook i3 10è Gén 8Go 256Go SSD - Gris,https://www.mytek.tn/pc-portable-chuwi-corebook-i3-10e-gen-8go-256go-ssd-gris.html,COREBOOK-I3,CHUWI,1359,1359,1359.0,1359.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-chuwi-corebook-i3-10e-gen-8go-256go-ssd-gris-b.jpg,"Écran 14"" Full HD, IPS - Processeur: Intel Core i3-10100Y (1.30 GHz Up to 3.90 GHz Turbo max, 4 Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire: 8 Go - Disque dur: 256 Go SSD - Cart","Écran 14"" Full HD, IPS","Intel Core i3-10100Y (1.30 GHz Up to 3.90 GHz Turbo max, 4 Mo de mémoire cache, Dual-Core)",Windows 11 Famille,8 Go,256 Go SSD,
69228,PC Portable LENOVO V15 G2 IJL Intel Celeron N4500 8G 256G SSD - Noir,https://www.mytek.tn/pc-portable-lenovo-v15-g2-ijl-intel-celeron-n4500-8g-256g-ssd-noir.html,82QY00PEFE-W11P,LENOVO,1369,1369,1369.0,1369.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-v15-g2-ijl-intel-celeron-n4500-8g-256g-ssd-noir.jpg,"Écran 15.6"" Full HD - Processeur: Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 8 Go DDR4 - Disque Dur: 256 Go SSD - Carte Graphiqu","Écran 15.6"" Full HD","Intel Celeron N4500 (1.10 GHz up to 2.80 GHz, 4Mo de mémoire cache, Dual-Core)",Windows 11 Pro,8 Go DDR4,256 Go SSD,Carte Graphiqu
68546,PC Portable HP 15-fd0297nk Intel N100 16Go 256Go SSD - Noir,https://www.mytek.tn/pc-portable-hp-15-fd0297nk-intel-n100-16go-256go-ssd-noir.html,AB1T8EA-16G,HP,1419,1419,1419.0,1419.0,False,,En arrivage,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-hp-15-fd0297nk-intel-n100-16go-256go-ssd-noir-a.jpg,"Écran 15.6"" HD - Processeur: Intel® N100 (Up to 3,40 GHz Turbo max, 6 Mo de mémoire cache, Quad-Core) - Système d'exploitation: FreeDos - Mémoire: 16 Go DDR4-3200 MHz - Disque dur: 256 Go SSD - Carte graphique: Intel UHD","Écran 15.6"" HD","Intel® N100 (Up to 3,40 GHz Turbo max, 6 Mo de mémoire cache, Quad-Core)",FreeDos,16 Go DDR4-3200 MHz,256 Go SSD,Intel UHD
73239,PC Portable LENOVO IdeaPad Slim 3 15AMN8 AMD Athlon 8G 256Go SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-athlon-8g-256go-ssd-gris.html,82XQ0155FG,LENOVO,1465,1465,1465.0,1465.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-athlon-8g-256go-ssd-gris.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Athlon™ Silver 10 (2.4 GHz up to 3.5 GHz Turbo max, 2 Mo de mémoire cache, Dual-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go - Disque Dur: 256 Go SSD - Carte Graphique","Ecran 15.6"" Full HD","AMD Athlon™ Silver 10 (2.4 GHz up to 3.5 GHz Turbo max, 2 Mo de mémoire cache, Dual-Core)",FreeDos,8 Go,256 Go SSD,Carte Graphique
71994,PC Portable ASUS Vivobook Go 15 Intel Celeron N4500 8Go 256Go SSD - Bleu,https://www.mytek.tn/pc-portable-asus-vivobook-go-15-intel-celeron-n4500-8go-256go-ssd-bleu.html,E510KA-BR1365W,ASUS,1539,1539,1539.0,1539.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-vivobook-go-15-intel-celeron-n4500-8go-256go-ssd-bleu.jpg,"Écran 15.6"" Full HD - Processeur: Intel Celeron N4500  (1.10 GHz up to 2.80 GHz, 4Mo Mémoire cache, Dual-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8Go - Disque Dur: 256Go SSD - Carte Graphique: In","Écran 15.6"" Full HD","Intel Celeron N4500  (1.10 GHz up to 2.80 GHz, 4Mo Mémoire cache, Dual-Core)",Windows 11 Famille,8Go,256Go SSD,In
70999,PC Portable CHUWI Acer Gadget E10 ERBook AMD RYZEN 5 8Go 512Go SSD,https://www.mytek.tn/pc-portable-chuwi-acer-gadget-e10-erbook-amd-ryzen-5-8go-512go-ssd.html,ERBOOK-E10-R5,CHUWI,1549,1549,1549.0,1549.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-chuwi-acer-gadget-e10-erbook-amd-ryzen-5-8go-512go-ssd.jpg,"Écran 15.6"" Full HD - Processeur: AMD Ryzen™ 5 7430U (2.3 GHz Up to 4.3 GHz Turbo max, 16 Mo de mémoire cache, Hexa-Core) - Système d'exploitation: Windows 11 Famille - Mémoire: 8 Go - Disque dur: 512 Go SSD - Carte grap","Écran 15.6"" Full HD","AMD Ryzen™ 5 7430U (2.3 GHz Up to 4.3 GHz Turbo max, 16 Mo de mémoire cache, Hexa-Core)",Windows 11 Famille,8 Go,512 Go SSD,Carte grap
67106,PC Portable LENOVO IdeaPad Slim 3 15AMN8 AMD RYZEN 3 8G 256G SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-ryzen-3-8g-256g-ssd-gris.html,82XQ00HCFG,LENOVO,1599,1599,1599.0,1599.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-ideapad-slim-3-15amn8-amd-ryzen-3-8g-256g-ssd-gris-a.jpg,"Ecran 15.6"" Full HD - Processeur: AMD Ryzen™ 3 7320U (2.4 GHz up to 4.1 GHz Turbo max, 4 Mo de mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go - Disque Dur: 256 Go SSD - Carte G","Ecran 15.6"" Full HD","AMD Ryzen™ 3 7320U (2.4 GHz up to 4.1 GHz Turbo max, 4 Mo de mémoire cache, Quad-Core)",Windows 11 Famille,8 Go,256 Go SSD,Carte G
49117,Pc Portable DELL Vostro 3530 i3 13ème Gén 8Go 512Go SSD - Noir,https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13eme-gen-8go-512go-ssd-noir.html,VOSTRO-3530-I3-512SSD,DELL,1699,1699,1699.0,1699.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-dell-vostro-3530-i3-13eme-gen-8go-512go-ssd-noir.jpg,"Écran 15.6"" Full HD, 120Hz - Processeur: Intel Core i3-1305U (Up to 4,50 GHz Turbo max, 10 Mo de mémoire cache, 5-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go - Disque dur: 512Go SSD - Carte graphique: In","Écran 15.6"" Full HD, 120Hz","Intel Core i3-1305U (Up to 4,50 GHz Turbo max, 10 Mo de mémoire cache, 5-Cores)",FreeDos,8 Go,512Go SSD,In
64536,PC Portable DELL 15 Intel Core 3 100U 8Go 512Go SSD - Noir,https://www.mytek.tn/pc-portable-dell-15-intel-core-3-100u-8go-512go-ssd-silver.html,DC15250-C3,DELL,1699,1699,1699.0,1699.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-dell-15-intel-core-3-100u-8go-512go-ssd-silver-u.jpg,"Écran 15.6"" Full HD IPS, 120Hz - Processeur: Intel Core 3 100U (Up to 4.7 GHz Turbo max ,10Mo de mémoire cache, Hexa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go - Disque dur: 512 Go SSD - Carte graphique:","Écran 15.6"" Full HD IPS, 120Hz","Intel Core 3 100U (Up to 4.7 GHz Turbo max ,10Mo de mémoire cache, Hexa-Core)",FreeDos,8 Go,512 Go SSD,Carte graphique:
71417,PC Portable ASUS Vivobook Go 15 AMD RYZEN 3 8Go 512Go SSD - Noir,https://www.mytek.tn/pc-portable-asus-vivobook-go-15-amd-ryzen-3-8go-512go-ssd-noir.html,E1504FA-BQ634W,ASUS,1699,1699,1699.0,1699.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-vivobook-go-15-amd-ryzen-3-8go-512go-ssd-noir.jpg,"Écran 15.6"" Full HD - Processeur: AMD Ryzen™ 3 7320U (2.4 GHz up to 4.1 GHz Turbo max, 4Mo Mémoire cache, Quad-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go LPDDR5 - Disque Dur: 512 Go SSD - Cart","Écran 15.6"" Full HD","AMD Ryzen™ 3 7320U (2.4 GHz up to 4.1 GHz Turbo max, 4Mo Mémoire cache, Quad-Core)",Windows 11 Famille,8 Go LPDDR5,512 Go SSD,
65229,PC Portable DELL 15 Intel Core 3 100U 8G 512Go SSD - Noir,https://www.mytek.tn/pc-portable-dell-15-intel-core-3-100u-8g-512go-ssd-silver.html,DC15250-C3-W11P,DELL,1749,1749,1749.0,1749.0,False,,En arrivage,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-dell-15-intel-core-3-100u-8g-512go-ssd-silver-a.jpg,"Écran 15.6"" Full HD IPS, 120Hz - Processeur: Intel Core 3 100U (Up to 4.7 GHz Turbo max ,10Mo de mémoire cache, Hexa-Core) - Système d'exploitation: Windows 11 Pro - Mémoire RAM: 8 Go - Disque dur: 512 Go SSD - Carte gra","Écran 15.6"" Full HD IPS, 120Hz","Intel Core 3 100U (Up to 4.7 GHz Turbo max ,10Mo de mémoire cache, Hexa-Core)",Windows 11 Pro,8 Go,512 Go SSD,Carte gra
67632,PC Portable HP 15-fd0438nk i3 13è Gén 8Go 512Go SSD - Noir,https://www.mytek.tn/pc-portable-hp-15-fd0438nk-i3-13e-gen-8go-512go-ssd-noir.html,C2BV7EA,HP,1759,1759,1759.0,1759.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-hp-15-fd0438nk-i3-13e-gen-8go-512go-ssd-noir.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1315U (Up to 4.50 GHz Turbo max, 10 Mo de mémoire cache, Hexa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512Go SSD - Carte Graphique: In","Écran 15.6"" Full HD","Intel Core i3-1315U (Up to 4.50 GHz Turbo max, 10 Mo de mémoire cache, Hexa-Core)",FreeDos,8 Go DDR4,512Go SSD,In
68796,PC Portable ASUS Vivobook 15 X1504VA i3 13ème Gén 8G 512G SSD - Silver,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1504va-i3-13eme-gen-8g-512g-ssd-silver.html,X1504VA-BQ2895W,ASUS,1759,1759,1759.0,1759.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-vivobook-15-x1504va-i3-13eme-gen-8g-512g-ssd-silver-a.png,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1315U (Up to 4,50 GHz Turbo max, 10Mo Mémoire cache, Hexa-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graph","Écran 15.6"" Full HD","Intel Core i3-1315U (Up to 4,50 GHz Turbo max, 10Mo Mémoire cache, Hexa-Core)",Windows 11 Famille,8 Go DDR4,512 Go SSD,Carte Graph
69614,PC Portable ASUS Vivobook 15 X1504VA i3 13ème Gén 8Go 512Go SSD - Bleu,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1504va-i3-13eme-gen-8go-512go-ssd-bleu.html,X1504VA-BQ2896W,ASUS,1759,1759,1759.0,1759.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-vivobook-15-x1504va-i3-13eme-gen-8go-512go-ssd-bleu_1_.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1315U (Up to 4.50 GHz Turbo max, 10Mo Mémoire cache, Hexa-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8 Go DDR4 - Disque Dur: 512 Go SSD - Carte Graph","Écran 15.6"" Full HD","Intel Core i3-1315U (Up to 4.50 GHz Turbo max, 10Mo Mémoire cache, Hexa-Core)",Windows 11 Famille,8 Go DDR4,512 Go SSD,Carte Graph
70085,PC Portable DELL Pro 15 Essential i3 13ème Gén 8Go 512Go SSD - Noir,https://www.mytek.tn/pc-portable-dell-pro-15-essential-i3-13eme-gen-8go-512go-ssd-noir.html,PV15250-I3,DELL,1759,1759,1759.0,1759.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-dell-pro-15-essential-i3-13eme-gen-8go-512go-ssd-noir.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1305U (Up to 4.50 GHz Turbo max ,10Mo de mémoire cache, 5-Cores) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go DDR5 - Disque dur: 512 Go SSD - Carte graphique: Inte","Écran 15.6"" Full HD","Intel Core i3-1305U (Up to 4.50 GHz Turbo max ,10Mo de mémoire cache, 5-Cores)",FreeDos,8 Go DDR5,512 Go SSD,Inte
72995,PC Portable ASUS Vivobook Go 14 I3-N305 8Go 256Go SSD - Noir,https://www.mytek.tn/pc-portable-asus-vivobook-go-14-i3-n305-8go-256go-ssd-noir.html,E1404GA-NK027W,ASUS,1759,1759,1759.0,1759.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-asus-vivobook-go-14-i3-n305-8go-256go-ssd-noir.jpg,"Écran 14"" Full HD - Processeur: Intel Core i3-N305 (Up to 3.80 GHz, 6Mo Mémoire cache, Octa-Core) - Système d'exploitation: Windows 11 Famille - Mémoire RAM: 8Go - Disque Dur: 256Go SSD - Carte Graphique: Intel UHD Graph","Écran 14"" Full HD","Intel Core i3-N305 (Up to 3.80 GHz, 6Mo Mémoire cache, Octa-Core)",Windows 11 Famille,8Go,256Go SSD,Intel UHD Graph
68794,PC Portable LENOVO IdeaPad Slim 3 15IRU8 i3 13è Gén 8G 512G SSD - Gris,https://www.mytek.tn/pc-portable-lenovo-ideapad-slim-3-15iru8-i3-13e-gen-8g-512g-ssd-gris.html,82X700DFFG,LENOVO,1769,1769,1769.0,1769.0,False,,En stock,https://mk-media.mytek.tn/media/catalog/product/p/c/pc-portable-lenovo-ideapad-slim-3-15iru8-i3-13e-gen-8g-512g-ssd-gris-a.jpg,"Écran 15.6"" Full HD - Processeur: Intel Core i3-1315U (Up to 4.50 GHz Turbo max, 10 Mo de mémoire cache, Hexa-Core) - Système d'exploitation: FreeDos - Mémoire RAM: 8 Go - Disque Dur: 512 Go SSD - Carte Graphique: Intel","Écran 15.6"" Full HD","Intel Core i3-1315U (Up to 4.50 GHz Turbo max, 10 Mo de mémoire cache, Hexa-Core)",FreeDos,8 Go,512 Go SSD,Intel
